162.00000		4066.05027		34643742.85208
163.00000		4094.86319		35155429.43337
164.00000		4123.67838		35670794.37596
165.00000		4152.49673		36189837.94445
166.00000		4181.31883		36712560.91299
167.00000		4210.14498		37238962.79114
168.00000		4238.97544		37769045.12203
169.00000		4267.81023		38302809.82848
170.00000		4296.64905		38840258.59725
171.00000		4325.49147		39381395.73174
172.00000		4354.33693		39926224.33345
173.00000		4383.18485		40474748.04894
174.00000		4412.03450		41026969.50985
175.00000		4440.88522		41582892.88769
176.00000		4469.73641		42142521.70357
177.00000		4498.58754		42705856.35679
178.00000		4527.43841		43272900.03820
179.00000		4556.28907		43843655.15624
180.00000		4585.13995		44418127.65875
181.00000		4613.99165		44996323.86807
182.00000		4642.84492		45578249.95761
183.00000		4671.70044		46163908.12312
184.00000		4700.55896		46753299.88470
185.00000		4729.42126		47346427.08680
186.00000		4758.28809		47943298.10102
187.00000		4787.16012		48543921.06286
188.00000		4816.03773		49148299.01445
189.00000		4844.92111		49756436.03012
190.00000		4873.81024		50368339.17001
191.00000		4902.70495		50984017.47964
192.00000		4931.60476		51603475.79957
193.00000		4960.50906		52226720.78052
194.00000		4989.41724		52853761.70624
195.00000		5018.32861		53484604.06941
196.00000		5047.24243		54119252.10808
197.00000		5076.15823		54757712.35118
198.00000		5105.07563		55399990.80384
199.00000		5133.99446		56046093.22601
200.00000		5162.91478		56696026.70066
201.00000		5191.83684		57349800.34321
202.00000		5220.76122		58007425.04052
203.00000		5249.68849		58668907.04313
204.00000		5278.61921		59334251.29993
205.00000		5307.55403		60003461.41519
206.00000		5336.49358		60676543.24170
207.00000		5365.43853		61353505.32594
208.00000		5394.38939		62034354.08146
209.00000		5423.34649		62719096.95874
210.00000		5452.30982		63407737.90173
211.00000		5481.27934		64100286.90119
212.00000		5510.25456		64796746.95762
213.00000		5539.23497		65497124.89176
214.00000		5568.22009		66201428.17924
215.00000		5597.20915		66909661.70908
216.00000		5626.20144		67621832.57980
217.00000		5655.19605		68337939.49641
218.00000		5684.19241		69057988.09164
219.00000		5713.19021		69781985.54827
220.00000		5742.18924		70509936.27398
221.00000		5771.18953		71241844.13347
222.00000		5800.19112		71977709.87168
223.00000		5829.19421		72717534.34645
224.00000		5858.19935		73461324.59840
225.00000		5887.20705		74209084.36388
226.00000		5916.21795		74960819.42125
227.00000		5945.23270		75716535.18764
228.00000		5974.25171		76476232.47480
229.00000		6003.27531		77239913.25234
230.00000		6032.30370		78007583.65032
231.00000		6061.33674		78779241.11818
232.00000		6090.37420		79554884.94785
233.00000		6119.41560		80334517.94051
234.00000		6148.46058		81118142.90066
235.00000		6177.50844		81905760.55582
236.00000		6206.55853		82697374.93923
237.00000		6235.61012		83492986.50987
238.00000		6264.66254		84292593.01157
239.00000		6293.71527		85096196.18451
240.00000		6322.76796		85903800.70784
241.00000		6351.82043		86715404.98851
242.00000		6380.87276		87531012.01259
243.00000		6409.92507		88350622.85757
244.00000		6438.97769		89174238.27147
245.00000		6468.03100		90001854.64544
246.00000		6497.08554		90833469.25713
247.00000		6526.14186		91669084.05399
248.00000		6555.20032		92508695.41700
249.00000		6584.26142		93352305.37502
250.00000		6613.32539		94199909.36153
251.00000		6642.39251		95051506.76339
252.00000		6671.46273		95907094.14519
253.00000		6700.53565		96766661.64769
254.00000		6729.61105		97630211.78007
255.00000		6758.68851		98497746.14062
256.00000		6787.76754		99369264.48166
257.00000		6816.84762		100244763.09619
258.00000		6845.92820		101124241.54360
259.00000		6875.00872		102007697.36101
260.00000		6904.08873		102895129.46077
261.00000		6933.16797		103786535.67261
262.00000		6962.24640		104681917.86374
263.00000		6991.32415		105581276.31373
264.00000		7020.40145		106484610.84179
265.00000		7049.47861		107391921.78101
266.00000		7078.55603		108303204.71112
267.00000		7107.63449		109218462.82719
268.00000		7136.71467		110137695.60273
269.00000		7165.79705		111060902.71009
270.00000		7194.88206		111988080.55366
271.00000		7223.97005		112919227.32775
272.00000		7253.06111		113854342.85217
273.00000		7282.15539		114793432.57862
274.00000		7311.25280		115736497.50491
275.00000		7340.35313		116683537.24462
276.00000		7369.45605		117634551.78965
277.00000		7398.56122		118589544.71737
278.00000		7427.66818		119548517.45777
279.00000		7456.77650		120511472.65852
